UTC YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;Volts;mag/arcsec^2;Init/Subs;MoonPhaseDeg;MoonElevDeg;MoonIllum%;SunElevDeg
2020-12-12T06:20:34.000;2020-12-11T23:20:34.000;-6.8;4.94;23.21;1;-146.6;-62.803;8.3;-72.226;
2020-12-12T06:25:34.000;2020-12-11T23:25:34.000;-6.8;4.94;23.21;1;-146.6;-62.120;8.3;-72.998;
2020-12-12T06:30:34.000;2020-12-11T23:30:34.000;-6.8;4.94;23.21;1;-146.7;-61.413;8.2;-73.735;
2020-12-12T06:35:34.000;2020-12-11T23:35:34.000;-6.8;4.94;23.20;1;-146.7;-60.684;8.2;-74.431;
2020-12-12T06:40:34.000;2020-12-11T23:40:34.000;-6.8;4.94;23.20;1;-146.8;-59.935;8.2;-75.080;
2020-12-12T06:45:34.000;2020-12-11T23:45:34.000;-6.8;4.94;23.21;1;-146.8;-59.166;8.2;-75.677;
2020-12-12T06:50:35.000;2020-12-11T23:50:35.000;-6.5;4.94;23.21;1;-146.9;-58.378;8.1;-76.216;
2020-12-12T06:55:36.000;2020-12-11T23:55:36.000;-5.8;4.94;23.21;1;-146.9;-57.573;8.1;-76.687;
2020-12-12T07:00:36.000;2020-12-12T00:00:36.000;-5.2;4.94;23.21;1;-146.9;-56.756;8.1;-77.082;
2020-12-12T07:05:36.000;2020-12-12T00:05:36.000;-4.9;4.94;23.20;1;-147.0;-55.925;8.1;-77.396;
2020-12-12T07:10:34.000;2020-12-12T00:10:34.000;-4.2;4.94;23.16;1;-147.0;-55.087;8.0;-77.620;
2020-12-12T07:15:32.000;2020-12-12T00:15:32.000;-3.9;4.94;23.11;1;-147.1;-54.238;8.0;-77.754;
2020-12-12T07:20:34.000;2020-12-12T00:20:34.000;-3.6;4.94;23.14;1;-147.1;-53.366;8.0;-77.793;
2020-12-12T07:25:33.000;2020-12-12T00:25:33.000;-3.3;4.94;23.11;1;-147.2;-52.493;8.0;-77.735;
2020-12-12T07:30:31.000;2020-12-12T00:30:31.000;-2.9;4.94;23.07;1;-147.2;-51.614;8.0;-77.583;
2020-12-12T07:35:30.000;2020-12-12T00:35:30.000;-2.9;4.94;23.02;1;-147.3;-50.724;7.9;-77.340;
2020-12-12T07:40:30.000;2020-12-12T00:40:30.000;-2.6;4.94;23.04;1;-147.3;-49.823;7.9;-77.010;
2020-12-12T07:45:27.000;2020-12-12T00:45:27.000;-2.6;4.94;22.96;1;-147.4;-48.924;7.9;-76.604;
2020-12-12T07:50:26.000;2020-12-12T00:50:26.000;-2.6;4.94;22.91;1;-147.4;-48.012;7.9;-76.123;
2020-12-12T07:55:26.000;2020-12-12T00:55:26.000;-2.9;4.94;22.84;1;-147.5;-47.091;7.8;-75.575;
2020-12-12T08:00:22.000;2020-12-12T01:00:22.000;-2.9;4.94;22.73;1;-147.5;-46.177;7.8;-74.976;
2020-12-12T08:05:26.000;2020-12-12T01:05:26.000;-3.3;4.94;22.85;1;-147.6;-45.233;7.8;-74.310;
2020-12-12T08:10:24.000;2020-12-12T01:10:24.000;-3.3;4.94;22.81;1;-147.6;-44.303;7.8;-73.611;
2020-12-12T08:15:22.000;2020-12-12T01:15:22.000;-3.6;4.94;22.73;1;-147.7;-43.369;7.8;-72.873;
2020-12-12T08:20:23.000;2020-12-12T01:20:23.000;-3.9;4.94;22.77;1;-147.7;-42.421;7.7;-72.093;
2020-12-12T08:25:22.000;2020-12-12T01:25:22.000;-3.9;4.94;22.78;1;-147.8;-41.476;7.7;-71.288;
2020-12-12T08:30:22.000;2020-12-12T01:30:22.000;-4.2;4.94;22.76;1;-147.8;-40.525;7.7;-70.454;
2020-12-12T08:35:19.000;2020-12-12T01:35:19.000;-4.2;4.94;22.65;1;-147.9;-39.580;7.7;-69.605;
2020-12-12T08:40:19.000;2020-12-12T01:40:19.000;-4.2;4.94;22.69;1;-147.9;-38.622;7.6;-68.728;
2020-12-12T08:45:27.000;2020-12-12T01:45:27.000;-4.6;4.94;22.92;1;-148.0;-37.637;7.6;-67.809;
2020-12-12T08:50:24.000;2020-12-12T01:50:24.000;-4.6;4.94;22.84;1;-148.0;-36.685;7.6;-66.907;
2020-12-12T08:55:27.000;2020-12-12T01:55:27.000;-4.6;4.94;22.93;1;-148.1;-35.712;7.6;-65.973;
2020-12-12T09:00:26.000;2020-12-12T02:00:26.000;-4.9;4.94;22.96;1;-148.1;-34.749;7.5;-65.040;
2020-12-12T09:05:26.000;2020-12-12T02:05:26.000;-4.9;4.94;22.88;1;-148.2;-33.782;7.5;-64.093;
2020-12-12T09:10:27.000;2020-12-12T02:10:27.000;-4.9;4.94;22.92;1;-148.2;-32.811;7.5;-63.133;
2020-12-12T09:15:28.000;2020-12-12T02:15:28.000;-4.9;4.94;23.04;1;-148.2;-31.838;7.5;-62.165;
2020-12-12T09:20:27.000;2020-12-12T02:20:27.000;-5.2;4.94;22.98;1;-148.3;-30.871;7.5;-61.196;
2020-12-12T09:25:28.000;2020-12-12T02:25:28.000;-5.2;4.94;23.03;1;-148.3;-29.896;7.4;-60.213;
2020-12-12T09:30:28.000;2020-12-12T02:30:28.000;-5.2;4.94;23.03;1;-148.4;-28.925;7.4;-59.229;
2020-12-12T09:35:25.000;2020-12-12T02:35:25.000;-5.2;4.94;22.87;1;-148.4;-27.962;7.4;-58.249;
2020-12-12T09:40:28.000;2020-12-12T02:40:28.000;-5.2;4.94;22.99;1;-148.5;-26.980;7.4;-57.245;
2020-12-12T09:45:24.000;2020-12-12T02:45:24.000;-5.5;4.94;22.87;1;-148.5;-26.021;7.4;-56.260;
2020-12-12T09:50:20.000;2020-12-12T02:50:20.000;-5.5;4.94;22.73;1;-148.6;-25.062;7.3;-55.272;
2020-12-12T09:55:18.000;2020-12-12T02:55:18.000;-5.5;4.94;22.69;1;-148.6;-24.096;7.3;-54.274;
2020-12-12T10:00:27.000;2020-12-12T03:00:27.000;-5.5;4.94;22.93;1;-148.7;-23.096;7.3;-53.236;
2020-12-12T10:05:20.000;2020-12-12T03:05:20.000;-5.2;4.94;22.72;1;-148.7;-22.147;7.3;-52.249;
2020-12-12T10:10:17.000;2020-12-12T03:10:17.000;-5.2;4.94;22.60;1;-148.8;-21.187;7.2;-51.248;
2020-12-12T10:15:21.000;2020-12-12T03:15:21.000;-5.2;4.94;22.77;1;-148.8;-20.204;7.2;-50.220;
2020-12-12T10:20:18.000;2020-12-12T03:20:18.000;-4.9;4.94;22.67;1;-148.9;-19.245;7.2;-49.215;
2020-12-12T10:25:17.000;2020-12-12T03:25:17.000;-4.9;4.94;22.60;1;-148.9;-18.281;7.2;-48.202;
2020-12-12T10:30:15.000;2020-12-12T03:30:15.000;-4.9;4.94;22.51;1;-149.0;-17.321;7.2;-47.192;
2020-12-12T10:35:13.000;2020-12-12T03:35:13.000;-4.9;4.94;22.44;1;-149.0;-16.363;7.1;-46.180;
2020-12-12T10:40:22.000;2020-12-12T03:40:22.000;-4.6;4.94;22.74;1;-149.1;-15.371;7.1;-45.131;
2020-12-12T10:45:18.000;2020-12-12T03:45:18.000;-4.6;4.94;22.63;1;-149.1;-14.422;7.1;-44.125;
2020-12-12T10:50:18.000;2020-12-12T03:50:18.000;-4.6;4.94;22.65;1;-149.2;-13.462;7.1;-43.106;
2020-12-12T10:55:21.000;2020-12-12T03:55:21.000;-4.6;4.94;22.73;1;-149.2;-12.494;7.0;-42.076;
2020-12-12T11:00:23.000;2020-12-12T04:00:23.000;-4.6;4.94;22.82;1;-149.3;-11.532;7.0;-41.050;
2020-12-12T11:05:23.000;2020-12-12T04:05:23.000;-4.6;4.94;22.79;1;-149.3;-10.578;7.0;-40.031;
2020-12-12T11:10:24.000;2020-12-12T04:10:24.000;-4.2;4.94;22.85;1;-149.4;-9.623;7.0;-39.009;
2020-12-12T11:15:21.000;2020-12-12T04:15:21.000;-4.2;4.94;22.74;1;-149.4;-8.684;7.0;-38.001;
2020-12-12T11:20:21.000;2020-12-12T04:20:21.000;-3.6;4.94;22.71;1;-149.5;-7.737;6.9;-36.983;
2020-12-12T11:25:21.000;2020-12-12T04:25:21.000;-3.3;4.94;22.70;1;-149.5;-6.794;6.9;-35.967;
2020-12-12T11:30:19.000;2020-12-12T04:30:19.000;-2.6;4.94;22.62;1;-149.5;-5.859;6.9;-34.958;
2020-12-12T11:35:19.000;2020-12-12T04:35:19.000;-2.3;4.94;22.62;1;-149.6;-4.922;6.9;-33.943;
2020-12-12T11:40:18.000;2020-12-12T04:40:18.000;-2.0;4.94;22.58;1;-149.6;-3.990;6.9;-32.933;
2020-12-12T11:45:18.000;2020-12-12T04:45:18.000;-1.7;4.94;22.59;1;-149.7;-3.059;6.8;-31.921;
2020-12-12T11:50:19.000;2020-12-12T04:50:19.000;-1.7;4.94;22.59;1;-149.7;-2.128;6.8;-30.907;
2020-12-12T11:55:19.000;2020-12-12T04:55:19.000;-1.3;4.94;22.59;1;-149.8;-1.204;6.8;-29.898;
2020-12-12T12:00:21.000;2020-12-12T05:00:21.000;-1.3;4.94;22.68;1;-149.8;-0.278;6.8;-28.884;
2020-12-12T12:05:23.000;2020-12-12T05:05:23.000;-1.0;4.94;22.74;1;-149.9;0.644;6.7;-27.872;
2020-12-12T12:10:22.000;2020-12-12T05:10:22.000;-0.7;4.94;22.73;1;-149.9;1.553;6.7;-26.871;
2020-12-12T12:15:22.000;2020-12-12T05:15:22.000;-0.4;4.94;22.74;1;-150.0;2.461;6.7;-25.869;
2020-12-12T12:20:26.000;2020-12-12T05:20:26.000;-0.0;4.94;22.86;1;-150.0;3.376;6.7;-24.857;
2020-12-12T12:25:29.000;2020-12-12T05:25:29.000;0.3;4.94;22.97;1;-150.1;4.283;6.7;-23.849;
2020-12-12T12:30:26.000;2020-12-12T05:30:26.000;0.6;4.94;22.84;1;-150.1;5.167;6.6;-22.864;
2020-12-12T12:35:25.000;2020-12-12T05:35:25.000;0.6;4.94;22.82;1;-150.2;6.052;6.6;-21.875;
2020-12-12T12:40:21.000;2020-12-12T05:40:21.000;0.6;4.94;22.70;1;-150.2;6.923;6.6;-20.899;
2020-12-12T12:45:21.000;2020-12-12T05:45:21.000;0.9;4.94;22.68;1;-150.3;7.801;6.6;-19.912;
2020-12-12T12:50:21.000;2020-12-12T05:50:21.000;0.9;4.94;22.62;1;-150.3;8.672;6.6;-18.927;
2020-12-12T12:55:20.000;2020-12-12T05:55:20.000;1.2;4.94;22.58;1;-150.4;9.535;6.5;-17.949;
2020-12-12T13:00:19.000;2020-12-12T06:00:19.000;1.2;4.94;22.53;1;-150.4;10.392;6.5;-16.975;
2020-12-12T13:05:21.000;2020-12-12T06:05:21.000;1.2;4.94;22.59;1;-150.5;11.250;6.5;-15.993;
2020-12-12T13:10:18.000;2020-12-12T06:10:18.000;1.2;4.94;22.45;1;-150.5;12.088;6.5;-15.031;
2020-12-12T13:15:12.000;2020-12-12T06:15:12.000;1.2;4.94;22.17;1;-150.6;12.911;6.5;-14.083;
2020-12-12T13:20:11.000;2020-12-12T06:20:11.000;1.2;4.94;21.78;1;-150.6;13.741;6.4;-13.121;
2020-12-12T13:25:09.000;2020-12-12T06:25:09.000;1.2;4.94;21.25;1;-150.7;14.560;6.4;-12.167;
2020-12-12T13:30:05.000;2020-12-12T06:30:05.000;0.9;4.94;20.58;1;-150.7;15.366;6.4;-11.223;
2020-12-12T13:35:05.000;2020-12-12T06:35:05.000;0.9;4.94;19.79;1;-150.8;16.175;6.4;-10.270;
2020-12-12T13:40:05.000;2020-12-12T06:40:05.000;0.9;4.94;18.72;1;-150.8;16.976;6.4;-9.321;
2020-12-12T13:45:05.000;2020-12-12T06:45:05.000;0.9;4.94;17.70;1;-150.8;17.769;6.3;-8.377;
2020-12-12T13:50:05.000;2020-12-12T06:50:05.000;0.9;4.94;16.61;1;-150.9;18.552;6.3;-7.437;
2020-12-12T13:55:05.000;2020-12-12T06:55:05.000;0.6;4.94;15.34;1;-150.9;19.326;6.3;-6.502;
2020-12-12T14:00:05.000;2020-12-12T07:00:05.000;0.6;4.94;13.84;1;-151.0;20.090;6.3;-5.572;
2020-12-12T14:05:05.000;2020-12-12T07:05:05.000;0.6;4.94;12.73;1;-151.0;20.845;6.3;-4.647;
2020-12-12T14:10:05.000;2020-12-12T07:10:05.000;0.6;4.94;16.45;1;-151.1;21.589;6.2;-3.727;
2020-12-12T14:15:05.000;2020-12-12T07:15:05.000;0.6;4.94;15.35;1;-151.1;22.323;6.2;-2.813;
2020-12-12T14:20:05.000;2020-12-12T07:20:05.000;0.3;4.94;14.40;1;-151.2;23.045;6.2;-1.904;
2020-12-12T14:25:05.000;2020-12-12T07:25:05.000;0.3;4.94;13.78;1;-151.2;23.756;6.2;-1.000;
2020-12-12T14:30:05.000;2020-12-12T07:30:05.000;0.3;4.94;13.32;1;-151.3;24.456;6.2;-0.103;
2020-12-12T14:35:05.000;2020-12-12T07:35:05.000;0.6;4.94;12.89;1;-151.3;25.143;6.1;0.788;
2020-12-12T14:40:05.000;2020-12-12T07:40:05.000;0.3;4.94;12.54;1;-151.4;25.817;6.1;1.673;
2020-12-12T14:45:05.000;2020-12-12T07:45:05.000;0.3;4.94;12.21;1;-151.4;26.479;6.1;2.551;
2020-12-13T00:10:05.000;2020-12-12T17:10:05.000;-1.7;4.94;12.04;1;-156.9;-15.366;4.0;-0.051;
2020-12-13T00:15:05.000;2020-12-12T17:15:05.000;-1.7;4.94;12.42;1;-156.9;-16.337;4.0;-0.948;
2020-12-13T00:20:05.000;2020-12-12T17:20:05.000;-2.0;4.94;12.91;1;-157.0;-17.310;4.0;-1.851;
2020-12-13T00:25:05.000;2020-12-12T17:25:05.000;-2.3;4.94;14.11;1;-157.0;-18.285;4.0;-2.759;
2020-12-13T00:30:05.000;2020-12-12T17:30:05.000;-2.3;4.94;14.98;1;-157.1;-19.261;3.9;-3.673;
2020-12-13T00:35:05.000;2020-12-12T17:35:05.000;-2.3;4.94;16.11;1;-157.1;-20.239;3.9;-4.593;
2020-12-13T00:40:05.000;2020-12-12T17:40:05.000;-2.6;4.94;16.89;1;-157.2;-21.218;3.9;-5.518;
2020-12-13T00:45:05.000;2020-12-12T17:45:05.000;-2.6;4.94;18.11;1;-157.2;-22.199;3.9;-6.448;
2020-12-13T00:50:05.000;2020-12-12T17:50:05.000;-2.9;4.94;19.30;1;-157.3;-23.181;3.9;-7.383;
2020-12-13T00:55:06.000;2020-12-12T17:55:06.000;-2.9;4.94;20.46;1;-157.3;-24.167;3.9;-8.325;
2020-12-13T01:00:10.000;2020-12-12T18:00:10.000;-2.9;4.94;21.53;1;-157.4;-25.165;3.9;-9.282;
2020-12-13T01:05:11.000;2020-12-12T18:05:11.000;-3.3;4.94;22.34;1;-157.4;-26.153;3.8;-10.233;
2020-12-13T01:10:51.000;2020-12-12T18:10:51.000;-2.9;4.94;23.53;1;-157.5;-27.271;3.8;-11.313;
2020-12-13T01:25:15.000;2020-12-12T18:25:15.000;-3.3;4.94;22.13;1;-157.6;-30.114;3.8;-14.081;
2020-12-13T01:30:17.000;2020-12-12T18:30:17.000;-3.6;4.94;22.57;1;-157.7;-31.108;3.8;-15.055;
2020-12-13T01:35:21.000;2020-12-12T18:35:21.000;-3.6;4.94;22.71;1;-157.7;-32.109;3.7;-16.040;
2020-12-13T01:40:23.000;2020-12-12T18:40:23.000;-3.6;4.94;22.77;1;-157.8;-33.104;3.7;-17.022;
2020-12-13T01:45:23.000;2020-12-12T18:45:23.000;-3.9;4.94;22.80;1;-157.8;-34.092;3.7;-18.000;
2020-12-13T01:50:24.000;2020-12-12T18:50:24.000;-3.9;4.94;22.82;1;-157.9;-35.084;3.7;-18.985;
2020-12-13T01:55:24.000;2020-12-12T18:55:24.000;-4.2;4.94;22.83;1;-157.9;-36.071;3.7;-19.969;
2020-12-13T02:00:24.000;2020-12-12T19:00:24.000;-4.2;4.94;22.84;1;-157.9;-37.058;3.7;-20.956;
2020-12-13T02:05:24.000;2020-12-12T19:05:24.000;-4.6;4.94;22.85;1;-158.0;-38.044;3.6;-21.947;
2020-12-13T02:10:24.000;2020-12-12T19:10:24.000;-4.6;4.94;22.85;1;-158.0;-39.030;3.6;-22.939;
2020-12-13T02:15:25.000;2020-12-12T19:15:25.000;-4.6;4.94;22.85;1;-158.1;-40.018;3.6;-23.938;
2020-12-13T02:20:25.000;2020-12-12T19:20:25.000;-4.6;4.94;22.87;1;-158.1;-41.001;3.6;-24.935;
2020-12-13T02:25:25.000;2020-12-12T19:25:25.000;-4.9;4.94;22.87;1;-158.2;-41.983;3.6;-25.935;
2020-12-13T02:30:25.000;2020-12-12T19:30:25.000;-4.9;4.94;22.86;1;-158.2;-42.964;3.6;-26.937;
2020-12-13T02:35:25.000;2020-12-12T19:35:25.000;-4.9;4.94;22.87;1;-158.3;-43.942;3.5;-27.941;
2020-12-13T02:40:25.000;2020-12-12T19:40:25.000;-4.9;4.94;22.87;1;-158.3;-44.919;3.5;-28.946;
2020-12-13T02:45:25.000;2020-12-12T19:45:25.000;-4.9;4.94;22.88;1;-158.4;-45.893;3.5;-29.954;
2020-12-13T02:50:25.000;2020-12-12T19:50:25.000;-4.9;4.94;22.87;1;-158.4;-46.865;3.5;-30.963;
2020-12-13T02:55:25.000;2020-12-12T19:55:25.000;-4.9;4.94;22.86;1;-158.5;-47.834;3.5;-31.974;
2020-12-13T03:00:25.000;2020-12-12T20:00:25.000;-4.9;4.94;22.87;1;-158.5;-48.800;3.5;-32.986;
2020-12-13T03:05:24.000;2020-12-12T20:05:24.000;-5.2;4.94;22.86;1;-158.6;-49.759;3.5;-33.997;
2020-12-13T03:10:24.000;2020-12-12T20:10:24.000;-5.2;4.94;22.86;1;-158.6;-50.718;3.4;-35.011;
2020-12-13T03:15:24.000;2020-12-12T20:15:24.000;-5.2;4.94;22.86;1;-158.7;-51.672;3.4;-36.027;
2020-12-13T03:20:24.000;2020-12-12T20:20:24.000;-5.2;4.94;22.86;1;-158.7;-52.622;3.4;-37.044;
2020-12-13T03:25:24.000;2020-12-12T20:25:24.000;-5.5;4.94;22.85;1;-158.8;-53.567;3.4;-38.062;
2020-12-13T03:30:24.000;2020-12-12T20:30:24.000;-5.5;4.94;22.85;1;-158.8;-54.507;3.4;-39.080;
2020-12-13T03:35:24.000;2020-12-12T20:35:24.000;-5.5;4.94;22.86;1;-158.9;-55.440;3.4;-40.099;
2020-12-13T03:40:24.000;2020-12-12T20:40:24.000;-5.8;4.94;22.85;1;-158.9;-56.366;3.3;-41.118;
2020-12-13T03:45:24.000;2020-12-12T20:45:24.000;-5.8;4.94;22.85;1;-159.0;-57.286;3.3;-42.138;
2020-12-13T03:50:23.000;2020-12-12T20:50:23.000;-5.8;4.94;22.84;1;-159.0;-58.194;3.3;-43.154;
2020-12-13T03:55:23.000;2020-12-12T20:55:23.000;-6.2;4.94;22.84;1;-159.1;-59.096;3.3;-44.174;
2020-12-13T04:00:23.000;2020-12-12T21:00:23.000;-6.2;4.94;22.82;1;-159.1;-59.989;3.3;-45.193;
2020-12-13T04:05:23.000;2020-12-12T21:05:23.000;-6.2;4.94;22.84;1;-159.2;-60.871;3.3;-46.212;
2020-12-13T04:10:23.000;2020-12-12T21:10:23.000;-6.2;4.94;22.83;1;-159.2;-61.742;3.3;-47.231;
2020-12-13T04:15:22.000;2020-12-12T21:15:22.000;-6.2;4.94;22.82;1;-159.3;-62.596;3.2;-48.245;
2020-12-13T04:20:22.000;2020-12-12T21:20:22.000;-6.5;4.94;22.82;1;-159.3;-63.439;3.2;-49.262;
2020-12-13T04:25:22.000;2020-12-12T21:25:22.000;-6.5;4.94;22.81;1;-159.3;-64.266;3.2;-50.277;
2020-12-13T04:30:22.000;2020-12-12T21:30:22.000;-6.5;4.94;22.80;1;-159.4;-65.076;3.2;-51.291;
2020-12-13T04:35:21.000;2020-12-12T21:35:21.000;-6.5;4.94;22.79;1;-159.4;-65.864;3.2;-52.300;
2020-12-13T04:40:21.000;2020-12-12T21:40:21.000;-6.8;4.94;22.79;1;-159.5;-66.634;3.2;-53.310;
2020-12-13T04:45:21.000;2020-12-12T21:45:21.000;-6.8;4.94;22.79;1;-159.5;-67.380;3.2;-54.318;
2020-12-13T04:50:21.000;2020-12-12T21:50:21.000;-6.8;4.94;22.79;1;-159.6;-68.100;3.1;-55.323;
2020-12-13T04:55:21.000;2020-12-12T21:55:21.000;-7.1;4.94;22.79;1;-159.6;-68.792;3.1;-56.325;
2020-12-13T05:00:21.000;2020-12-12T22:00:21.000;-7.1;4.94;22.79;1;-159.7;-69.452;3.1;-57.324;
2020-12-13T05:05:21.000;2020-12-12T22:05:21.000;-7.1;4.94;22.78;1;-159.7;-70.078;3.1;-58.319;
2020-12-13T05:10:20.000;2020-12-12T22:10:20.000;-7.1;4.94;22.77;1;-159.8;-70.663;3.1;-59.305;
2020-12-13T05:15:20.000;2020-12-12T22:15:20.000;-7.1;4.94;22.77;1;-159.8;-71.209;3.1;-60.290;
2020-12-13T05:20:20.000;2020-12-12T22:20:20.000;-7.1;4.94;22.75;1;-159.9;-71.709;3.1;-61.270;
2020-12-13T05:25:20.000;2020-12-12T22:25:20.000;-7.1;4.94;22.75;1;-159.9;-72.160;3.0;-62.242;
2020-12-13T05:30:20.000;2020-12-12T22:30:20.000;-7.1;4.94;22.74;1;-160.0;-72.558;3.0;-63.208;
2020-12-13T05:35:20.000;2020-12-12T22:35:20.000;-7.1;4.94;22.75;1;-160.0;-72.899;3.0;-64.165;
2020-12-13T05:40:19.000;2020-12-12T22:40:19.000;-7.1;4.94;22.74;1;-160.1;-73.179;3.0;-65.110;
2020-12-13T05:45:19.000;2020-12-12T22:45:19.000;-7.5;4.94;22.74;1;-160.1;-73.396;3.0;-66.047;
2020-12-13T05:50:19.000;2020-12-12T22:50:19.000;-7.5;4.94;22.74;1;-160.2;-73.548;3.0;-66.972;
2020-12-13T05:55:19.000;2020-12-12T22:55:19.000;-7.5;4.94;22.73;1;-160.2;-73.631;3.0;-67.884;
2020-12-13T06:00:19.000;2020-12-12T23:00:19.000;-7.5;4.94;22.74;1;-160.3;-73.646;2.9;-68.780;
2020-12-13T06:05:19.000;2020-12-12T23:05:19.000;-7.5;4.94;22.74;1;-160.3;-73.593;2.9;-69.658;
2020-12-13T06:10:19.000;2020-12-12T23:10:19.000;-7.8;4.94;22.74;1;-160.4;-73.470;2.9;-70.517;
2020-12-13T06:15:19.000;2020-12-12T23:15:19.000;-7.8;4.94;22.74;1;-160.4;-73.282;2.9;-71.352;
2020-12-13T06:20:19.000;2020-12-12T23:20:19.000;-7.8;4.94;22.74;1;-160.5;-73.029;2.9;-72.161;
2020-12-13T06:25:19.000;2020-12-12T23:25:19.000;-8.1;4.94;22.74;1;-160.5;-72.714;2.9;-72.939;
2020-12-13T06:30:19.000;2020-12-12T23:30:19.000;-8.1;4.94;22.74;1;-160.6;-72.341;2.9;-73.683;
2020-12-13T06:35:19.000;2020-12-12T23:35:19.000;-8.1;4.94;22.74;1;-160.6;-71.914;2.8;-74.387;
2020-12-13T06:40:18.000;2020-12-12T23:40:18.000;-8.4;4.94;22.74;1;-160.6;-71.437;2.8;-75.043;
2020-12-13T06:45:18.000;2020-12-12T23:45:18.000;-8.4;4.94;22.73;1;-160.7;-70.912;2.8;-75.650;
2020-12-13T06:50:18.000;2020-12-12T23:50:18.000;-8.4;4.94;22.72;1;-160.7;-70.344;2.8;-76.199;
2020-12-13T06:55:17.000;2020-12-12T23:55:17.000;-8.4;4.94;22.71;1;-160.8;-69.739;2.8;-76.679;
2020-12-13T07:00:17.000;2020-12-13T00:00:17.000;-8.4;4.94;22.70;1;-160.8;-69.097;2.8;-77.089;
2020-12-13T07:05:17.000;2020-12-13T00:05:17.000;-8.4;4.94;22.69;1;-160.9;-68.421;2.8;-77.417;
2020-12-13T07:10:17.000;2020-12-13T00:10:17.000;-8.4;4.94;22.69;1;-160.9;-67.716;2.7;-77.658;
2020-12-13T07:15:17.000;2020-12-13T00:15:17.000;-8.4;4.94;22.69;1;-161.0;-66.985;2.7;-77.807;
2020-12-13T07:20:16.000;2020-12-13T00:20:16.000;-8.4;4.94;22.67;1;-161.0;-66.231;2.7;-77.860;
2020-12-13T07:25:16.000;2020-12-13T00:25:16.000;-8.4;4.94;22.65;1;-161.1;-65.454;2.7;-77.817;
2020-12-13T07:30:15.000;2020-12-13T00:30:15.000;-8.8;4.94;22.64;1;-161.1;-64.659;2.7;-77.678;
2020-12-13T07:35:16.000;2020-12-13T00:35:16.000;-9.1;4.94;22.65;1;-161.2;-63.841;2.7;-77.445;
2020-12-13T07:40:15.000;2020-12-13T00:40:15.000;-9.1;4.94;22.64;1;-161.2;-63.012;2.7;-77.126;
2020-12-13T07:45:15.000;2020-12-13T00:45:15.000;-9.1;4.94;22.64;1;-161.3;-62.167;2.6;-76.725;
2020-12-13T07:50:15.000;2020-12-13T00:50:15.000;-9.1;4.94;22.63;1;-161.3;-61.307;2.6;-76.250;
2020-12-13T07:55:15.000;2020-12-13T00:55:15.000;-9.4;4.94;22.63;1;-161.4;-60.436;2.6;-75.708;
2020-12-13T08:00:14.000;2020-12-13T01:00:14.000;-9.4;4.94;22.63;1;-161.4;-59.557;2.6;-75.109;
2020-12-13T08:05:15.000;2020-12-13T01:05:15.000;-9.4;4.94;22.63;1;-161.5;-58.663;2.6;-74.453;
2020-12-13T08:10:15.000;2020-12-13T01:10:15.000;-9.1;4.94;22.64;1;-161.5;-57.762;2.6;-73.753;
2020-12-13T08:15:15.000;2020-12-13T01:15:15.000;-9.1;4.94;22.64;1;-161.6;-56.853;2.6;-73.013;
2020-12-13T08:20:15.000;2020-12-13T01:20:15.000;-9.1;4.94;22.63;1;-161.6;-55.937;2.6;-72.238;
2020-12-13T08:25:15.000;2020-12-13T01:25:15.000;-9.1;4.94;22.63;1;-161.7;-55.015;2.5;-71.432;
2020-12-13T08:30:15.000;2020-12-13T01:30:15.000;-9.1;4.94;22.64;1;-161.7;-54.086;2.5;-70.599;
2020-12-13T08:35:16.000;2020-12-13T01:35:16.000;-9.1;4.94;22.66;1;-161.8;-53.149;2.5;-69.740;
2020-12-13T08:40:16.000;2020-12-13T01:40:16.000;-8.8;4.94;22.67;1;-161.8;-52.210;2.5;-68.863;
2020-12-13T08:45:16.000;2020-12-13T01:45:16.000;-9.1;4.94;22.67;1;-161.9;-51.266;2.5;-67.969;
2020-12-13T08:50:16.000;2020-12-13T01:50:16.000;-9.1;4.94;22.67;1;-161.9;-50.319;2.5;-67.059;
2020-12-13T08:55:16.000;2020-12-13T01:55:16.000;-9.1;4.94;22.69;1;-162.0;-49.368;2.5;-66.135;
2020-12-13T09:00:17.000;2020-12-13T02:00:17.000;-9.1;4.94;22.70;1;-162.0;-48.410;2.4;-65.195;
2020-12-13T09:05:17.000;2020-12-13T02:05:17.000;-9.1;4.94;22.71;1;-162.0;-47.453;2.4;-64.249;
2020-12-13T09:10:18.000;2020-12-13T02:10:18.000;-9.1;4.94;22.73;1;-162.1;-46.490;2.4;-63.289;
2020-12-13T09:15:18.000;2020-12-13T02:15:18.000;-9.1;4.94;22.74;1;-162.1;-45.528;2.4;-62.324;
2020-12-13T09:20:18.000;2020-12-13T02:20:18.000;-9.1;4.94;22.76;1;-162.2;-44.563;2.4;-61.352;
2020-12-13T09:25:19.000;2020-12-13T02:25:19.000;-9.1;4.94;22.78;1;-162.2;-43.594;2.4;-60.370;
2020-12-13T09:30:19.000;2020-12-13T02:30:19.000;-9.1;4.94;22.80;1;-162.3;-42.627;2.4;-59.386;
2020-12-13T09:35:19.000;2020-12-13T02:35:19.000;-9.4;4.94;22.81;1;-162.3;-41.658;2.4;-58.396;
